,id,P,A,speaker,gender,path,emotion,label
1123,1659,-0.564561195,0.338967969,SER0026,male,../input/talser/SER0026/1659.wav,activate,4
1124,1660,-1.731011846,0.138897558,SER004,male,../input/talser/SER004/1660.wav,activate,4
1125,1661,-0.564561195,1.139249615,SER0030,female,../input/talser/SER0030/1661.wav,activate,4
1126,1663,-0.046138683,-0.961489705,SER0014,female,../input/talser/SER0014/1663.wav,positive,3
1127,1665,0.601889457,0.539038381,SER0012,female,../input/talser/SER0012/1665.wav,activate,1
1128,1667,-0.046138683,-0.461313676,SER0014,female,../input/talser/SER0014/1667.wav,positive,3
1129,1669,-0.823772451,1.239284821,SER0016,male,../input/talser/SER0016/1669.wav,activate,4
1130,1670,-0.434955567,0.539038381,SER0024,female,../input/talser/SER0024/1670.wav,activate,4
1131,1671,-1.082983707,0.439003175,SER0026,male,../input/talser/SER0026/1671.wav,activate,4
1132,1672,-2.249434358,0.939179204,SER0010,male,../input/talser/SER0010/1672.wav,activate,4
1133,1673,-0.046138683,0.639073587,SER0028,male,../input/talser/SER0028/1673.wav,activate,4
1134,1677,-0.175744311,-3.062229025,SER0027,male,../input/talser/SER0027/1677.wav,positive,3
1135,1678,-1.212589335,0.138897558,SER004,male,../input/talser/SER004/1678.wav,activate,4
1136,1679,0.731495085,-1.461665734,SER0017,female,../input/talser/SER0017/1679.wav,neutral,2
1137,1681,0.472283829,0.939179204,SER0029,female,../input/talser/SER0029/1681.wav,activate,1
1138,1683,-0.564561195,0.439003175,SER0028,male,../input/talser/SER0028/1683.wav,activate,4
1139,1684,-0.823772451,-2.061876968,SER0011,male,../input/talser/SER0011/1684.wav,positive,3
1140,1687,0.472283829,0.238932764,SER009,female,../input/talser/SER009/1687.wav,activate,1
1141,1690,0.342678201,0.338967969,SER009,female,../input/talser/SER009/1690.wav,activate,1
1142,1693,-0.434955567,0.539038381,SER0014,female,../input/talser/SER0014/1693.wav,activate,4
1143,1694,0.861100712,-1.561700939,SER0035,male,../input/talser/SER0035/1694.wav,neutral,2
1144,1695,0.472283829,0.338967969,SER0017,female,../input/talser/SER0017/1695.wav,activate,1
1145,1697,-0.434955567,1.139249615,SER002,female,../input/talser/SER002/1697.wav,activate,4
1146,1699,-1.47180059,1.239284821,SER0015,male,../input/talser/SER0015/1699.wav,activate,4
1147,1700,-1.082983707,-1.861806557,SER004,male,../input/talser/SER004/1700.wav,positive,3
1148,1701,0.472283829,0.739108792,SER0017,female,../input/talser/SER0017/1701.wav,activate,1
1149,1703,-1.212589335,-0.761419294,SER004,male,../input/talser/SER004/1703.wav,positive,3
1150,1704,-0.305349939,-0.161208059,SER0024,female,../input/talser/SER0024/1704.wav,positive,3
1151,1706,0.213072573,0.138897558,SER0029,female,../input/talser/SER0029/1706.wav,activate,1
1152,1708,-2.508645614,0.939179204,SER0016,male,../input/talser/SER0016/1708.wav,activate,4
1153,1710,-0.305349939,-0.761419294,SER004,male,../input/talser/SER004/1710.wav,positive,3
1154,1711,0.99070634,0.138897558,SER0018,female,../input/talser/SER0018/1711.wav,activate,1
1155,1712,-0.175744311,1.039214409,SER0013,female,../input/talser/SER0013/1712.wav,activate,4
1156,1713,-0.046138683,-0.061172854,SER0028,male,../input/talser/SER0028/1713.wav,positive,3
1157,1715,-1.212589335,0.639073587,SER0011,male,../input/talser/SER0011/1715.wav,activate,4
1158,1716,0.99070634,0.338967969,SER0018,female,../input/talser/SER0018/1716.wav,activate,1
1159,1717,0.342678201,-1.861806557,SER0020,male,../input/talser/SER0020/1717.wav,neutral,2
1160,1719,0.342678201,0.639073587,SER0021,female,../input/talser/SER0021/1719.wav,activate,1
1161,1720,-0.175744311,0.539038381,SER0028,male,../input/talser/SER0028/1720.wav,activate,4
1162,1722,0.213072573,0.639073587,SER006,female,../input/talser/SER006/1722.wav,activate,1
1163,1723,0.861100712,0.238932764,SER0014,female,../input/talser/SER0014/1723.wav,activate,1
1164,1724,0.601889457,0.639073587,SER0012,female,../input/talser/SER0012/1724.wav,activate,1
1165,1726,0.213072573,0.539038381,SER006,female,../input/talser/SER006/1726.wav,activate,1
1166,1727,-1.082983707,-0.161208059,SER004,male,../input/talser/SER004/1727.wav,positive,3
1167,1730,0.731495085,-2.061876968,SER0027,male,../input/talser/SER0027/1730.wav,neutral,2
1168,1731,0.472283829,-2.161912174,SER0016,male,../input/talser/SER0016/1731.wav,neutral,2
1169,1732,-0.953378079,-0.161208059,SER0015,male,../input/talser/SER0015/1732.wav,positive,3
1170,1734,0.861100712,-0.561348882,SER0032,female,../input/talser/SER0032/1734.wav,neutral,2
1171,1736,0.99070634,0.639073587,SER0019,female,../input/talser/SER0019/1736.wav,activate,1
1172,1737,-0.175744311,0.238932764,SER0029,female,../input/talser/SER0029/1737.wav,activate,4
1173,1738,-1.082983707,1.039214409,SER003,female,../input/talser/SER003/1738.wav,activate,4
1174,1740,-1.47180059,0.439003175,SER004,male,../input/talser/SER004/1740.wav,activate,4
1175,1741,1.249917596,0.439003175,SER0019,female,../input/talser/SER0019/1741.wav,activate,1
1176,1743,-1.731011846,0.939179204,SER0024,female,../input/talser/SER0024/1743.wav,activate,4
1177,1745,-0.823772451,0.839143998,SER004,male,../input/talser/SER004/1745.wav,activate,4
1178,1746,-1.47180059,0.338967969,SER004,male,../input/talser/SER004/1746.wav,activate,4
1179,1747,-1.47180059,0.839143998,SER0018,female,../input/talser/SER0018/1747.wav,activate,4
1180,1748,-1.47180059,0.038862352,SER004,male,../input/talser/SER004/1748.wav,activate,4
1181,1750,-1.342194963,1.339320027,SER0033,male,../input/talser/SER0033/1750.wav,activate,4
1182,1751,0.601889457,0.238932764,SER0014,female,../input/talser/SER0014/1751.wav,activate,1
1183,1752,-1.082983707,-0.261243265,SER004,male,../input/talser/SER004/1752.wav,positive,3
1184,1753,-1.47180059,0.939179204,SER0030,female,../input/talser/SER0030/1753.wav,activate,4
1185,1754,0.472283829,0.639073587,SER0029,female,../input/talser/SER0029/1754.wav,activate,1
1186,1755,-1.082983707,-0.061172854,SER0011,male,../input/talser/SER0011/1755.wav,positive,3
1187,1759,-0.953378079,0.739108792,SER0012,female,../input/talser/SER0012/1759.wav,activate,4
1188,1762,-0.694166823,0.839143998,SER0034,female,../input/talser/SER0034/1762.wav,activate,4
1189,1765,-3.027068126,0.639073587,SER0033,male,../input/talser/SER0033/1765.wav,activate,4
1190,1768,-1.731011846,0.939179204,SER0015,male,../input/talser/SER0015/1768.wav,activate,4
1191,1769,0.213072573,0.338967969,SER0020,male,../input/talser/SER0020/1769.wav,activate,1
1192,1770,0.861100712,0.639073587,SER0018,female,../input/talser/SER0018/1770.wav,activate,1
1193,1771,0.601889457,-0.161208059,SER0020,male,../input/talser/SER0020/1771.wav,neutral,2
1194,1772,-0.953378079,0.839143998,SER0030,female,../input/talser/SER0030/1772.wav,activate,4
1195,1774,0.861100712,0.038862352,SER0018,female,../input/talser/SER0018/1774.wav,activate,1
1196,1776,0.083466945,-1.661736145,SER0027,male,../input/talser/SER0027/1776.wav,neutral,2
1197,1777,-0.046138683,-1.961841762,SER0027,male,../input/talser/SER0027/1777.wav,positive,3
1198,1781,-0.046138683,-0.361278471,SER006,female,../input/talser/SER006/1781.wav,positive,3
1199,1784,0.861100712,-1.461665734,SER0035,male,../input/talser/SER0035/1784.wav,neutral,2
1200,1785,0.861100712,-0.861454499,SER002,female,../input/talser/SER002/1785.wav,neutral,2
1201,1786,-1.731011846,0.839143998,SER0028,male,../input/talser/SER0028/1786.wav,activate,4
1202,1788,-2.11982873,0.739108792,SER0033,male,../input/talser/SER0033/1788.wav,activate,4
1203,1790,0.861100712,-0.361278471,SER0017,female,../input/talser/SER0017/1790.wav,neutral,2
1204,1791,-1.212589335,-0.961489705,SER0015,male,../input/talser/SER0015/1791.wav,positive,3
1205,1792,-0.305349939,-2.462017791,SER0017,female,../input/talser/SER0017/1792.wav,positive,3
1206,1793,-3.545490638,0.839143998,SER0010,male,../input/talser/SER0010/1793.wav,activate,4
1207,1794,-0.046138683,0.639073587,SER0030,female,../input/talser/SER0030/1794.wav,activate,4
1208,1797,0.731495085,0.238932764,SER0025,male,../input/talser/SER0025/1797.wav,activate,1
1209,1798,0.731495085,0.739108792,SER0014,female,../input/talser/SER0014/1798.wav,activate,1
1210,1799,0.083466945,-1.161560117,SER0012,female,../input/talser/SER0012/1799.wav,neutral,2
1211,1800,-0.175744311,0.338967969,SER0029,female,../input/talser/SER0029/1800.wav,activate,4
1212,1803,-1.082983707,-1.961841762,SER0015,male,../input/talser/SER0015/1803.wav,positive,3
1213,1804,0.083466945,0.939179204,SER0013,female,../input/talser/SER0013/1804.wav,activate,1
1214,1805,-1.212589335,0.639073587,SER006,female,../input/talser/SER006/1805.wav,activate,4
1215,1806,0.731495085,0.739108792,SER0018,female,../input/talser/SER0018/1806.wav,activate,1
1216,1807,-1.082983707,0.439003175,SER0036,male,../input/talser/SER0036/1807.wav,activate,4
1217,1808,-0.434955567,0.739108792,SER0025,male,../input/talser/SER0025/1808.wav,activate,4
1218,1809,-2.379039986,0.839143998,SER0030,female,../input/talser/SER0030/1809.wav,activate,4
1219,1810,0.731495085,0.839143998,SER0019,female,../input/talser/SER0019/1810.wav,activate,1
1220,1812,-1.212589335,0.639073587,SER0015,male,../input/talser/SER0015/1812.wav,activate,4
1221,1813,-1.47180059,0.539038381,SER0015,male,../input/talser/SER0015/1813.wav,activate,4
1222,1814,0.601889457,-0.761419294,SER0025,male,../input/talser/SER0025/1814.wav,neutral,2
1223,1815,-0.305349939,0.639073587,SER0039,female,../input/talser/SER0039/1815.wav,activate,4
1224,1819,0.601889457,0.839143998,SER0019,female,../input/talser/SER0019/1819.wav,activate,1
1225,1821,-0.953378079,0.939179204,SER0030,female,../input/talser/SER0030/1821.wav,activate,4
1226,1823,-2.379039986,1.039214409,SER0033,male,../input/talser/SER0033/1823.wav,activate,4
1227,1824,-0.175744311,0.639073587,SER006,female,../input/talser/SER006/1824.wav,activate,4
1228,1826,0.472283829,-0.561348882,SER0020,male,../input/talser/SER0020/1826.wav,neutral,2
1229,1827,0.731495085,-0.561348882,SER0014,female,../input/talser/SER0014/1827.wav,neutral,2
1230,1829,0.472283829,0.138897558,SER006,female,../input/talser/SER006/1829.wav,activate,1
1231,1830,0.601889457,0.839143998,SER0013,female,../input/talser/SER0013/1830.wav,activate,1
1232,1831,-1.082983707,0.138897558,SER0036,male,../input/talser/SER0036/1831.wav,activate,4
1233,1832,0.99070634,0.539038381,SER0023,female,../input/talser/SER0023/1832.wav,activate,1
1234,1834,0.472283829,0.839143998,SER002,female,../input/talser/SER002/1834.wav,activate,1
1235,1838,-0.564561195,-0.961489705,SER006,female,../input/talser/SER006/1838.wav,positive,3
1236,1841,-0.694166823,0.839143998,SER0030,female,../input/talser/SER0030/1841.wav,activate,4
1237,1843,0.731495085,0.439003175,SER0014,female,../input/talser/SER0014/1843.wav,activate,1
1238,1844,-0.564561195,-0.761419294,SER0039,female,../input/talser/SER0039/1844.wav,positive,3
1239,1847,0.99070634,0.939179204,SER0018,female,../input/talser/SER0018/1847.wav,activate,1
1240,1848,0.083466945,0.238932764,SER0024,female,../input/talser/SER0024/1848.wav,activate,1
1241,1849,0.99070634,-0.461313676,SER0020,male,../input/talser/SER0020/1849.wav,neutral,2
1242,1850,-1.342194963,0.639073587,SER0026,male,../input/talser/SER0026/1850.wav,activate,4
1243,1851,0.99070634,0.539038381,SER0023,female,../input/talser/SER0023/1851.wav,activate,1
1244,1852,-0.305349939,0.138897558,SER0038,female,../input/talser/SER0038/1852.wav,activate,4
1245,1853,-0.564561195,0.739108792,SER0024,female,../input/talser/SER0024/1853.wav,activate,4
1246,1854,-1.082983707,0.839143998,SER0030,female,../input/talser/SER0030/1854.wav,activate,4
1247,1855,0.861100712,0.639073587,SER0029,female,../input/talser/SER0029/1855.wav,activate,1
1248,1856,0.472283829,-2.161912174,SER0035,male,../input/talser/SER0035/1856.wav,neutral,2
1249,1858,1.63873448,-0.861454499,SER008,female,../input/talser/SER008/1858.wav,neutral,2
1250,1860,0.861100712,0.639073587,SER0040,male,../input/talser/SER0040/1860.wav,activate,1
1251,1861,0.213072573,-0.861454499,SER0025,male,../input/talser/SER0025/1861.wav,neutral,2
1252,1864,-0.564561195,0.839143998,SER0012,female,../input/talser/SER0012/1864.wav,activate,4
1253,1865,-0.564561195,0.539038381,SER006,female,../input/talser/SER006/1865.wav,activate,4
1254,1867,-1.342194963,0.338967969,SER004,male,../input/talser/SER004/1867.wav,activate,4
1255,1868,-1.860617474,-0.261243265,SER0011,male,../input/talser/SER0011/1868.wav,positive,3
1256,1871,0.472283829,0.739108792,SER006,female,../input/talser/SER006/1871.wav,activate,1
1257,1872,1.120311968,0.739108792,SER0019,female,../input/talser/SER0019/1872.wav,activate,1
1258,1873,0.731495085,-0.361278471,SER0017,female,../input/talser/SER0017/1873.wav,neutral,2
1259,1874,-0.694166823,0.739108792,SER006,female,../input/talser/SER006/1874.wav,activate,4
1260,1875,-2.11982873,0.639073587,SER0010,male,../input/talser/SER0010/1875.wav,activate,4
1261,1876,0.99070634,0.539038381,SER0018,female,../input/talser/SER0018/1876.wav,activate,1
1262,1877,0.083466945,-0.361278471,SER0035,male,../input/talser/SER0035/1877.wav,neutral,2
1263,1878,-1.342194963,0.839143998,SER004,male,../input/talser/SER004/1878.wav,activate,4
1264,1879,-0.175744311,-0.861454499,SER0011,male,../input/talser/SER0011/1879.wav,positive,3
1265,1880,0.731495085,-0.161208059,SER0020,male,../input/talser/SER0020/1880.wav,neutral,2
1266,1881,-0.953378079,0.038862352,SER0026,male,../input/talser/SER0026/1881.wav,activate,4
1267,1882,0.731495085,0.138897558,SER0032,female,../input/talser/SER0032/1882.wav,activate,1
1268,1883,0.731495085,0.939179204,SER0012,female,../input/talser/SER0012/1883.wav,activate,1
1269,1884,-1.212589335,0.739108792,SER0030,female,../input/talser/SER0030/1884.wav,activate,4
1270,1885,-0.046138683,-1.761771351,SER0027,male,../input/talser/SER0027/1885.wav,positive,3
1271,1886,0.731495085,0.539038381,SER0014,female,../input/talser/SER0014/1886.wav,activate,1
1272,1887,0.472283829,0.439003175,SER006,female,../input/talser/SER006/1887.wav,activate,1
1273,1888,-0.305349939,0.639073587,SER009,female,../input/talser/SER009/1888.wav,activate,4
1274,1889,0.601889457,0.439003175,SER0038,female,../input/talser/SER0038/1889.wav,activate,1
1275,1890,-2.249434358,0.639073587,SER0010,male,../input/talser/SER0010/1890.wav,activate,4
1276,1891,-1.990223102,0.639073587,SER0036,male,../input/talser/SER0036/1891.wav,activate,4
1277,1892,0.601889457,0.539038381,SER0029,female,../input/talser/SER0029/1892.wav,activate,1
1278,1893,-0.046138683,0.739108792,SER0028,male,../input/talser/SER0028/1893.wav,activate,4
1279,1894,0.083466945,-1.161560117,SER0039,female,../input/talser/SER0039/1894.wav,neutral,2
1280,1896,-2.76785687,0.839143998,SER0010,male,../input/talser/SER0010/1896.wav,activate,4
1281,1898,0.342678201,-0.261243265,SER0021,female,../input/talser/SER0021/1898.wav,neutral,2
1282,1899,0.472283829,0.439003175,SER0025,male,../input/talser/SER0025/1899.wav,activate,1
1283,1900,-1.342194963,-0.261243265,SER0011,male,../input/talser/SER0011/1900.wav,positive,3
1284,1901,0.731495085,0.038862352,SER0018,female,../input/talser/SER0018/1901.wav,activate,1
1285,1902,0.861100712,-0.661384088,SER0023,female,../input/talser/SER0023/1902.wav,neutral,2
1286,1903,-1.47180059,0.839143998,SER006,female,../input/talser/SER006/1903.wav,activate,4
1287,1904,-0.175744311,-1.361630528,SER0038,female,../input/talser/SER0038/1904.wav,positive,3
1288,1905,-0.434955567,0.739108792,SER0013,female,../input/talser/SER0013/1905.wav,activate,4
1289,1906,-0.305349939,-0.061172854,SER0015,male,../input/talser/SER0015/1906.wav,positive,3
1290,1907,0.213072573,0.539038381,SER0038,female,../input/talser/SER0038/1907.wav,activate,1
1291,1908,0.342678201,0.839143998,SER0013,female,../input/talser/SER0013/1908.wav,activate,1
1292,1909,0.083466945,0.939179204,SER0030,female,../input/talser/SER0030/1909.wav,activate,1
1293,1910,-1.47180059,0.739108792,SER0015,male,../input/talser/SER0015/1910.wav,activate,4
1294,1911,-0.953378079,0.338967969,SER0036,male,../input/talser/SER0036/1911.wav,activate,4
1295,1917,0.861100712,0.739108792,SER0012,female,../input/talser/SER0012/1917.wav,activate,1
1296,1919,0.601889457,0.839143998,SER002,female,../input/talser/SER002/1919.wav,activate,1
1297,1920,0.083466945,-0.361278471,SER0038,female,../input/talser/SER0038/1920.wav,neutral,2
1298,1921,0.213072573,-1.961841762,SER0023,female,../input/talser/SER0023/1921.wav,neutral,2
1299,1923,0.861100712,0.739108792,SER0018,female,../input/talser/SER0018/1923.wav,activate,1
1300,1924,0.213072573,0.639073587,SER002,female,../input/talser/SER002/1924.wav,activate,1
1301,1925,0.472283829,0.439003175,SER0025,male,../input/talser/SER0025/1925.wav,activate,1
1302,1926,0.083466945,0.839143998,SER0013,female,../input/talser/SER0013/1926.wav,activate,1
1303,1928,0.731495085,0.439003175,SER0020,male,../input/talser/SER0020/1928.wav,activate,1
1304,1930,-0.046138683,0.539038381,SER0021,female,../input/talser/SER0021/1930.wav,activate,4
1305,1931,-0.694166823,0.338967969,SER0033,male,../input/talser/SER0033/1931.wav,activate,4
1306,1932,1.249917596,0.939179204,SER002,female,../input/talser/SER002/1932.wav,activate,1
1307,1933,0.731495085,0.739108792,SER0012,female,../input/talser/SER0012/1933.wav,activate,1
1308,1934,1.120311968,0.739108792,SER0018,female,../input/talser/SER0018/1934.wav,activate,1
1309,1935,0.213072573,0.539038381,SER0024,female,../input/talser/SER0024/1935.wav,activate,1
1310,1937,-0.694166823,0.739108792,SER0026,male,../input/talser/SER0026/1937.wav,activate,4
1311,1947,0.601889457,0.839143998,SER0013,female,../input/talser/SER0013/1947.wav,activate,1
1312,1948,0.213072573,0.739108792,SER0030,female,../input/talser/SER0030/1948.wav,activate,1
1313,1949,0.213072573,0.038862352,SER007,male,../input/talser/SER007/1949.wav,activate,1
1314,1951,0.213072573,-0.061172854,SER0011,male,../input/talser/SER0011/1951.wav,neutral,2
1315,1952,0.601889457,0.639073587,SER009,female,../input/talser/SER009/1952.wav,activate,1
1316,1957,0.083466945,0.539038381,SER007,male,../input/talser/SER007/1957.wav,activate,1
1317,1959,0.601889457,0.238932764,SER0038,female,../input/talser/SER0038/1959.wav,activate,1
1318,1960,1.249917596,0.739108792,SER0019,female,../input/talser/SER0019/1960.wav,activate,1
1319,1962,-0.434955567,0.539038381,SER0011,male,../input/talser/SER0011/1962.wav,activate,4
1320,1965,1.249917596,0.639073587,SER0018,female,../input/talser/SER0018/1965.wav,activate,1
1321,1967,0.472283829,-0.061172854,SER0020,male,../input/talser/SER0020/1967.wav,neutral,2
1322,1969,0.731495085,0.539038381,SER0020,male,../input/talser/SER0020/1969.wav,activate,1
1323,1970,-0.823772451,0.739108792,SER0036,male,../input/talser/SER0036/1970.wav,activate,4
1324,1971,1.63873448,-0.461313676,SER002,female,../input/talser/SER002/1971.wav,neutral,2
1325,1973,0.731495085,0.439003175,SER0018,female,../input/talser/SER0018/1973.wav,activate,1
1326,1974,0.342678201,-0.361278471,SER001,male,../input/talser/SER001/1974.wav,neutral,2
1327,1976,0.99070634,0.639073587,SER0019,female,../input/talser/SER0019/1976.wav,activate,1
1328,1977,-0.564561195,-0.661384088,SER0039,female,../input/talser/SER0039/1977.wav,positive,3
1329,1980,1.120311968,0.639073587,SER0040,male,../input/talser/SER0040/1980.wav,activate,1
1330,1981,0.083466945,-1.261595322,SER0035,male,../input/talser/SER0035/1981.wav,neutral,2
1331,1982,-0.823772451,-1.861806557,SER0033,male,../input/talser/SER0033/1982.wav,positive,3
1332,1985,0.472283829,-0.061172854,SER0020,male,../input/talser/SER0020/1985.wav,neutral,2
1333,1986,0.861100712,-0.261243265,SER008,female,../input/talser/SER008/1986.wav,neutral,2
1334,1987,0.472283829,-1.461665734,SER0025,male,../input/talser/SER0025/1987.wav,neutral,2
1335,1988,0.99070634,0.439003175,SER002,female,../input/talser/SER002/1988.wav,activate,1
1336,1989,-1.342194963,0.639073587,SER004,male,../input/talser/SER004/1989.wav,activate,4
1337,1990,-0.564561195,0.539038381,SER006,female,../input/talser/SER006/1990.wav,activate,4
1338,1991,0.99070634,0.338967969,SER0039,female,../input/talser/SER0039/1991.wav,activate,1
1339,1992,-0.434955567,0.639073587,SER0015,male,../input/talser/SER0015/1992.wav,activate,4
1340,1993,-0.175744311,0.739108792,SER0013,female,../input/talser/SER0013/1993.wav,activate,4
1341,1994,0.472283829,-1.761771351,SER0042,female,../input/talser/SER0042/1994.wav,neutral,2
1342,1995,0.861100712,0.439003175,SER006,female,../input/talser/SER006/1995.wav,activate,1
1343,1996,-0.564561195,0.639073587,SER0015,male,../input/talser/SER0015/1996.wav,activate,4
1344,1997,0.601889457,0.138897558,SER0017,female,../input/talser/SER0017/1997.wav,activate,1
1345,1998,-3.027068126,1.339320027,SER0033,male,../input/talser/SER0033/1998.wav,activate,4
1346,1999,0.601889457,0.439003175,SER0040,male,../input/talser/SER0040/1999.wav,activate,1
1347,2000,-0.694166823,0.839143998,SER0015,male,../input/talser/SER0015/2000.wav,activate,4
1348,2002,0.731495085,0.639073587,SER0029,female,../input/talser/SER0029/2002.wav,activate,1
1349,2006,0.731495085,0.539038381,SER0021,female,../input/talser/SER0021/2006.wav,activate,1
1350,2007,0.342678201,0.739108792,SER0030,female,../input/talser/SER0030/2007.wav,activate,1
1351,2008,-0.305349939,-1.661736145,SER0035,male,../input/talser/SER0035/2008.wav,positive,3
1352,2009,-0.046138683,0.439003175,SER0022,female,../input/talser/SER0022/2009.wav,activate,4
1353,2010,0.472283829,0.639073587,SER0014,female,../input/talser/SER0014/2010.wav,activate,1
1354,2014,0.861100712,-0.161208059,SER0020,male,../input/talser/SER0020/2014.wav,neutral,2
1355,2017,0.861100712,-0.161208059,SER0042,female,../input/talser/SER0042/2017.wav,neutral,2
1356,2018,0.472283829,0.539038381,SER007,male,../input/talser/SER007/2018.wav,activate,1
1357,2020,0.601889457,0.238932764,SER0038,female,../input/talser/SER0038/2020.wav,activate,1
1358,2024,0.083466945,0.839143998,SER0013,female,../input/talser/SER0013/2024.wav,activate,1
1359,2025,0.861100712,0.639073587,SER0019,female,../input/talser/SER0019/2025.wav,activate,1
1360,2027,-1.47180059,0.439003175,SER006,female,../input/talser/SER006/2027.wav,activate,4
1361,2029,0.342678201,-1.261595322,SER0034,female,../input/talser/SER0034/2029.wav,neutral,2
1362,2030,0.861100712,0.639073587,SER0017,female,../input/talser/SER0017/2030.wav,activate,1
1363,2031,0.472283829,-1.261595322,SER0032,female,../input/talser/SER0032/2031.wav,neutral,2
1364,2032,0.213072573,0.338967969,SER0038,female,../input/talser/SER0038/2032.wav,activate,1
1365,2033,0.601889457,-0.061172854,SER0039,female,../input/talser/SER0039/2033.wav,neutral,2
1366,2035,0.213072573,0.539038381,SER0029,female,../input/talser/SER0029/2035.wav,activate,1
1367,2037,-0.564561195,0.639073587,SER0021,female,../input/talser/SER0021/2037.wav,activate,4
1368,2041,0.861100712,1.039214409,SER0029,female,../input/talser/SER0029/2041.wav,activate,1
1369,2042,-1.212589335,0.739108792,SER0033,male,../input/talser/SER0033/2042.wav,activate,4
1370,2043,-0.046138683,0.939179204,SER009,female,../input/talser/SER009/2043.wav,activate,4
1371,2046,0.99070634,0.939179204,SER0019,female,../input/talser/SER0019/2046.wav,activate,1
1372,2047,-0.305349939,0.839143998,SER0014,female,../input/talser/SER0014/2047.wav,activate,4
1373,2050,-0.564561195,0.839143998,SER009,female,../input/talser/SER009/2050.wav,activate,4
1374,2051,-0.434955567,0.539038381,SER0011,male,../input/talser/SER0011/2051.wav,activate,4
1375,2052,-0.434955567,0.839143998,SER006,female,../input/talser/SER006/2052.wav,activate,4
1376,2056,-0.564561195,0.839143998,SER006,female,../input/talser/SER006/2056.wav,activate,4
1377,2057,0.083466945,0.439003175,SER001,male,../input/talser/SER001/2057.wav,activate,1
1378,2061,0.472283829,-2.361982585,SER0023,female,../input/talser/SER0023/2061.wav,neutral,2
1379,2065,1.120311968,-1.661736145,SER008,female,../input/talser/SER008/2065.wav,neutral,2
1380,2066,-0.046138683,-1.361630528,SER0027,male,../input/talser/SER0027/2066.wav,positive,3
1381,2067,0.861100712,0.539038381,SER0040,male,../input/talser/SER0040/2067.wav,activate,1
1382,2068,0.472283829,0.439003175,SER0020,male,../input/talser/SER0020/2068.wav,activate,1
1383,2070,-0.046138683,-0.761419294,SER0011,male,../input/talser/SER0011/2070.wav,positive,3
1384,2071,0.99070634,-1.161560117,SER008,female,../input/talser/SER008/2071.wav,neutral,2
1385,2073,-1.601406218,0.539038381,SER0033,male,../input/talser/SER0033/2073.wav,activate,4
1386,2074,-0.564561195,1.039214409,SER003,female,../input/talser/SER003/2074.wav,activate,4
1387,2077,-0.434955567,0.639073587,SER0031,female,../input/talser/SER0031/2077.wav,activate,4
1388,2078,-1.47180059,-1.061524911,SER004,male,../input/talser/SER004/2078.wav,positive,3
1389,2080,-0.434955567,0.639073587,SER0013,female,../input/talser/SER0013/2080.wav,activate,4
1390,2081,0.731495085,0.338967969,SER0020,male,../input/talser/SER0020/2081.wav,activate,1
1391,2082,-1.082983707,0.138897558,SER0026,male,../input/talser/SER0026/2082.wav,activate,4
1392,2085,-0.434955567,-0.261243265,SER0039,female,../input/talser/SER0039/2085.wav,positive,3
1393,2088,0.861100712,0.539038381,SER0018,female,../input/talser/SER0018/2088.wav,activate,1
1394,2089,1.120311968,0.639073587,SER002,female,../input/talser/SER002/2089.wav,activate,1
1395,2090,-0.564561195,0.238932764,SER0016,male,../input/talser/SER0016/2090.wav,activate,4
1396,2092,0.731495085,-0.461313676,SER0042,female,../input/talser/SER0042/2092.wav,neutral,2
1397,2093,0.861100712,-1.361630528,SER0035,male,../input/talser/SER0035/2093.wav,neutral,2
1398,2094,-1.342194963,0.439003175,SER0036,male,../input/talser/SER0036/2094.wav,activate,4
1399,2096,-1.342194963,1.139249615,SER003,female,../input/talser/SER003/2096.wav,activate,4
1400,2099,-0.175744311,0.839143998,SER0030,female,../input/talser/SER0030/2099.wav,activate,4
1401,2102,0.99070634,0.839143998,SER0019,female,../input/talser/SER0019/2102.wav,activate,1
1402,2103,-0.046138683,0.739108792,SER0030,female,../input/talser/SER0030/2103.wav,activate,4
1403,2105,-0.953378079,0.639073587,SER0026,male,../input/talser/SER0026/2105.wav,activate,4
1404,2106,-1.47180059,0.639073587,SER0026,male,../input/talser/SER0026/2106.wav,activate,4
1405,2107,0.342678201,-0.561348882,SER0038,female,../input/talser/SER0038/2107.wav,neutral,2
1406,2108,-0.953378079,0.839143998,SER0033,male,../input/talser/SER0033/2108.wav,activate,4
1407,2109,0.601889457,-1.061524911,SER0023,female,../input/talser/SER0023/2109.wav,neutral,2
1408,2111,-2.379039986,-1.361630528,SER0011,male,../input/talser/SER0011/2111.wav,positive,3
1409,2112,-0.694166823,0.539038381,SER0024,female,../input/talser/SER0024/2112.wav,activate,4
1410,2113,1.249917596,0.839143998,SER002,female,../input/talser/SER002/2113.wav,activate,1
1411,2115,-0.046138683,-2.562052997,SER0016,male,../input/talser/SER0016/2115.wav,positive,3
1412,2116,0.472283829,0.338967969,SER0012,female,../input/talser/SER0012/2116.wav,activate,1
1413,2118,-0.046138683,-2.462017791,SER0027,male,../input/talser/SER0027/2118.wav,positive,3
1414,2119,-1.860617474,-0.161208059,SER0036,male,../input/talser/SER0036/2119.wav,positive,3
1415,2120,-1.601406218,-0.561348882,SER007,male,../input/talser/SER007/2120.wav,positive,3
1416,2121,-0.694166823,0.639073587,SER003,female,../input/talser/SER003/2121.wav,activate,4
